brand,model,year,selling_price,categoria_precio
Nissan,Micra Diesel XV,2011-01-01,199000,Medio
Tata,Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012-01-01,198000,Medio
Chevrolet,Beat Diesel LT Option,2009-01-01,195000,Medio
Ford,Fiesta 1.5 TDCi Titanium,2011-01-01,195000,Medio
Chevrolet,Optra Magnum 2.0 LS,2011-01-01,195000,Medio
Chevrolet,Beat Diesel LT,2013-01-01,195000,Medio
Maruti,800 AC,2014-01-01,195000,Medio
Chevrolet,Optra Magnum 2.0 LS,2011-01-01,195000,Medio
Hyundai,i10 Magna,2008-01-01,195000,Medio
Mahindra,Quanto C8,2012-01-01,195000,Medio
Hyundai,Verna CRDi,2008-01-01,195000,Medio
Ford,Endeavour 4x2 XLT,2004-01-01,195000,Medio
Hyundai,Santro Xing GLS,2009-01-01,195000,Medio
Maruti,Wagon R LXI CNG,2010-01-01,195000,Medio
Tata,Indica Vista TDI LS,2011-01-01,195000,Medio
Maruti,Swift VDI BSIV,2007-01-01,195000,Medio
Hyundai,Santro Xing GLS,2009-01-01,195000,Medio
Chevrolet,Beat Diesel LS,2013-01-01,195000,Medio
Hyundai,i10 Magna 1.2 iTech SE,2011-01-01,195000,Medio
Maruti,Alto 800 VXI,2018-01-01,195000,Medio
Hyundai,Santro Xing GLS,2012-01-01,193000,Medio
Maruti,Alto LXi BSIII,2010-01-01,190000,Medio
Hyundai,EON Era Plus,2014-01-01,190000,Medio
Fiat,Linea Active (Diesel),2011-01-01,190000,Medio
Maruti,Swift VDI,2012-01-01,190000,Medio
Hyundai,EON Era Plus,2014-01-01,190000,Medio
Ford,Figo Diesel Celebration Edition,2013-01-01,190000,Medio
Maruti,Alto 800 VXI,2015-01-01,190000,Medio
Hyundai,Verna 1.6 VTVT,2010-01-01,190000,Medio
Maruti,Alto 800 LXI,2014-01-01,190000,Medio
Ford,Fiesta 1.6 ZXi Duratec,2007-01-01,190000,Medio
Tata,Manza Aqua Quadrajet BS IV,2012-01-01,190000,Medio
Honda,City 1.5 GXI,2007-01-01,190000,Medio
Maruti,Wagon R VXI Optional,2015-01-01,190000,Medio
Maruti,Alto 800 LXI,2019-01-01,190000,Medio
Honda,City 1.5 GXI,2007-01-01,190000,Medio
Hyundai,Santro Xing GLS,2008-01-01,190000,Medio
Tata,Nano XM,2015-01-01,190000,Medio
Ford,Figo Diesel Titanium,2011-01-01,190000,Medio
Hyundai,Verna 1.6 VTVT,2010-01-01,190000,Medio
Mahindra,Scorpio SLX 2.6 Turbo 8 Str,2007-01-01,190000,Medio
Ford,Figo Diesel Titanium,2011-01-01,190000,Medio
Chevrolet,Beat Diesel LS,2013-01-01,190000,Medio
Skoda,Laura Ambiente,2008-01-01,190000,Medio
Maruti,Alto LXi BSIII,2010-01-01,190000,Medio
Hyundai,i10 Magna 1.2 iTech SE,2012-01-01,190000,Medio
Ford,Figo Diesel LXI,2012-01-01,190000,Medio
Ford,Figo Petrol ZXI,2011-01-01,185000,Medio
Tata,Indica Vista TDI LX,2013-01-01,185000,Medio
Tata,Manza Aura Quadrajet,2009-01-01,185000,Medio
Maruti,Swift Dzire VDI,2014-01-01,185000,Medio
Tata,Indica Vista TDI LX,2013-01-01,185000,Medio
Tata,Indica Vista Quadrajet VX,2012-01-01,185000,Medio
Tata,Indica Vista Quadrajet VX,2012-01-01,185000,Medio
Fiat,Grande Punto 1.3 Dynamic (Diesel),2012-01-01,185000,Medio
Tata,Indigo CS Emax CNG GLX,2014-01-01,185000,Medio
Mahindra,Bolero SLE BSIII,2007-01-01,185000,Medio
Hyundai,Accent Executive CNG,2012-01-01,185000,Medio
Maruti,Alto 800 VXI,2018-01-01,183000,Medio
Tata,Indigo TDI,2013-01-01,182000,Medio
Tata,Indigo TDI,2013-01-01,182000,Medio
Mahindra,Scorpio 2.6 CRDe,2006-01-01,180000,Medio
Chevrolet,Beat Diesel LS,2012-01-01,180000,Medio
Chevrolet,Optra Magnum 2.0 LS BSIII,2012-01-01,180000,Medio
Maruti,Alto LX,2011-01-01,180000,Medio
Chevrolet,Spark 1.0 LT,2010-01-01,180000,Medio
Hyundai,Accent Executive,2012-01-01,180000,Medio
Maruti,Zen Estilo Sports,2009-01-01,180000,Medio
Hyundai,i20 1.4 Magna ABS,2009-01-01,180000,Medio
Honda,City 1.5 EXI,2004-01-01,180000,Medio
Tata,Indica Vista Aqua 1.3 Quadrajet BSIV,2011-01-01,180000,Medio
Tata,Manza ELAN Quadrajet BS IV,2011-01-01,180000,Medio
Maruti,Alto 800 LXI,2014-01-01,180000,Medio
Skoda,Laura L n K 1.9 PD,2008-01-01,180000,Medio
Maruti,Alto K10 VXI,2014-01-01,180000,Medio
Maruti,Alto 800 LX,2017-01-01,180000,Medio
Maruti,Wagon R LXI,2009-01-01,180000,Medio
Maruti,A-Star Vxi,2010-01-01,180000,Medio
Maruti,Wagon R LXI DUO BS IV,2012-01-01,180000,Medio
Tata,Manza ELAN Quadrajet BS IV,2011-01-01,180000,Medio
Hyundai,i10 Sportz AT,2011-01-01,180000,Medio
Skoda,Fabia 1.2L Diesel Ambiente,2010-01-01,180000,Medio
Maruti,800 AC,2012-01-01,180000,Medio
Tata,Indica Vista Quadrajet LX,2013-01-01,180000,Medio
Maruti,Alto 800 LXI,2014-01-01,180000,Medio
Maruti,Ritz VDi,2011-01-01,180000,Medio
Maruti,A-Star Vxi,2009-01-01,180000,Medio
Maruti,Wagon R LXI Minor,2009-01-01,180000,Medio
Maruti,Alto 800 LXI,2014-01-01,180000,Medio
Hyundai,EON LPG Magna Plus,2012-01-01,180000,Medio
Maruti,Alto LXi BSIII,2008-01-01,180000,Medio
Tata,Indigo CS eLS BS IV,2011-01-01,180000,Medio
Maruti,Alto LXi,2012-01-01,180000,Medio
Chevrolet,Beat LS,2012-01-01,180000,Medio
Maruti,A-Star Vxi,2009-01-01,180000,Medio
Maruti,Wagon R LXI,2009-01-01,180000,Medio
Hyundai,EON D Lite,2014-01-01,180000,Medio
Tata,Manza Aura (ABS) Quadrajet BS IV,2012-01-01,180000,Medio
Ford,Ikon 1.3L Rocam Flair,2006-01-01,180000,Medio
Ford,Figo Diesel LXI,2011-01-01,180000,Medio
Maruti,Wagon R LXI,2009-01-01,180000,Medio
Maruti,Swift Vdi BSIII,2009-01-01,180000,Medio
Maruti,Swift Vdi BSIII,2010-01-01,180000,Medio
Maruti,Alto LXi,2012-01-01,180000,Medio
Tata,New Safari DICOR 2.2 EX 4x2,2010-01-01,180000,Medio
Maruti,Alto 800 LXI,2017-01-01,178000,Medio
Toyota,Corolla H2,2005-01-01,175000,Medio
Volkswagen,Polo Diesel Trendline 1.2L,2011-01-01,175000,Medio
Ford,Figo Diesel ZXI,2011-01-01,175000,Medio
Maruti,Wagon R LXI,2008-01-01,175000,Medio
Chevrolet,Spark 1.0 LS,2010-01-01,175000,Medio
Chevrolet,Spark 1.0 LS,2010-01-01,175000,Medio
Maruti,Alto 800 Base,2014-01-01,175000,Medio
Skoda,Laura Ambiente 1.9 PD,2007-01-01,175000,Medio
Maruti,SX4 Zxi BSIII,2008-01-01,175000,Medio
Maruti,Swift LXI,2011-01-01,175000,Medio
Hyundai,Verna CRDi ABS,2007-01-01,175000,Medio
Maruti,Ritz VDi,2009-01-01,175000,Medio
Hyundai,Verna CRDi ABS,2007-01-01,175000,Medio
Hyundai,i10 Era,2011-01-01,175000,Medio
Mahindra,Scorpio 2.6 CRDe,2005-01-01,175000,Medio
Tata,Indigo CS eLX BS IV,2013-01-01,175000,Medio
Maruti,Zen Estilo VXI BSIV,2010-01-01,175000,Medio
Maruti,Swift LXI,2011-01-01,175000,Medio
Ford,Figo Diesel Titanium,2012-01-01,175000,Medio
Tata,Indica Vista Quadrajet LX,2012-01-01,175000,Medio
Maruti,Alto K10 LXI,2012-01-01,175000,Medio
Maruti,Alto LXi,2012-01-01,175000,Medio
Maruti,SX4 Zxi with Leather BSIII,2007-01-01,175000,Medio
Hyundai,Verna CRDi SX ABS,2009-01-01,175000,Medio
Hyundai,Santro Xing GL Plus,2013-01-01,175000,Medio
Mahindra,Verito 1.5 D2 BSIII,2011-01-01,175000,Medio
Maruti,Alto LXi,2011-01-01,175000,Medio
Maruti,Swift LXI,2011-01-01,175000,Medio
Maruti,Alto K10 LXI,2010-01-01,175000,Medio
Chevrolet,Beat Diesel LT,2013-01-01,173000,Medio
Hyundai,Santro Xing GLS,2010-01-01,170000,Medio
Chevrolet,Beat PS,2014-01-01,170000,Medio
Chevrolet,Aveo 1.4 LS,2008-01-01,170000,Medio
Mahindra,Jeep Classic,1999-01-01,170000,Medio
Chevrolet,Spark 1.0 LS,2009-01-01,170000,Medio
Tata,Indica Vista TDI LS,2010-01-01,170000,Medio
Honda,Civic 1.8 S MT,2007-01-01,170000,Medio
Chevrolet,Beat PS,2014-01-01,170000,Medio
Mahindra,Bolero SLX,2011-01-01,170000,Medio
Hyundai,Santro Xing GL Plus,2012-01-01,170000,Medio
Hyundai,Tucson CRDi,2006-01-01,170000,Medio
Tata,Indigo CR4,2013-01-01,170000,Medio
Hyundai,EON LPG Magna Plus,2012-01-01,170000,Medio
Hyundai,EON Magna Plus,2012-01-01,170000,Medio
Chevrolet,Sail 1.2 Base,2014-01-01,170000,Medio
Mahindra,Scorpio 2.6 SLX Turbo 7 Seater,2004-01-01,170000,Medio
Maruti,Wagon R VXI BS IV,2011-01-01,170000,Medio
Maruti,Eeco 5 STR With AC Plus HTR CNG,2010-01-01,170000,Medio
Maruti,Omni 8 Seater BSIV,2013-01-01,170000,Medio
Hyundai,EON Era Plus,2013-01-01,170000,Medio
Hyundai,EON 1.0 Kappa Magna Plus,2015-01-01,170000,Medio
Maruti,800 Std,2013-01-01,170000,Medio
Fiat,Linea Emotion,2010-01-01,170000,Medio
Tata,Indigo CR4,2013-01-01,170000,Medio
Maruti,Alto K10 2010-2014 VXI,2011-01-01,170000,Medio
Maruti,800 Std,2013-01-01,170000,Medio
Maruti,Wagon R VXI Minor,2010-01-01,170000,Medio
Chevrolet,Optra Magnum 2.0 LT,2011-01-01,170000,Medio
Chevrolet,Spark 1.0 LS,2009-01-01,170000,Medio
Maruti,Alto 800 CNG LXI,2012-01-01,170000,Medio
Tata,Manza Club Class Quadrajet90 VX,2013-01-01,170000,Medio
Chevrolet,Beat LS,2016-01-01,170000,Medio
Hyundai,Accent CRDi,2006-01-01,170000,Medio
Ford,Figo Diesel Titanium,2010-01-01,170000,Medio
Chevrolet,Beat Diesel,2013-01-01,165000,Medio
Fiat,Punto 1.4 Emotion,2010-01-01,165000,Medio
Maruti,Alto 800 LXI,2006-01-01,165000,Medio
Tata,Manza Aqua Quadrajet BS IV,2010-01-01,165000,Medio
Chevrolet,Beat LT,2013-01-01,165000,Medio
Chevrolet,Spark 1.0 LT Option Pack w/ Airbag,2013-01-01,165000,Medio
Chevrolet,Spark 1.0 LT,2011-01-01,165000,Medio
Ford,Fiesta Titanium 1.5 TDCi,2012-01-01,165000,Medio
Maruti,Alto 800 LXI,2006-01-01,165000,Medio
Maruti,Wagon R LXI Minor,2009-01-01,165000,Medio
Tata,Manza ELAN Quadrajet BS IV,2011-01-01,165000,Medio
Maruti,Gypsy King Hard Top,2000-01-01,165000,Medio
Nissan,Micra Active XV S,2013-01-01,164000,Medio
Nissan,Micra Active XV S,2013-01-01,164000,Medio
Maruti,Baleno Vxi,2007-01-01,163000,Medio
Hyundai,Santro Xing XG AT,2006-01-01,160000,Medio
Maruti,Alto LX BSIII,2006-01-01,160000,Medio
Maruti,Alto LXi,2012-01-01,160000,Medio
Tata,Indica Vista Aqua 1.3 Quadrajet,2011-01-01,160000,Medio
Maruti,Wagon R LXI Minor,2007-01-01,160000,Medio
Maruti,SX4 Zxi BSIII,2007-01-01,160000,Medio
Maruti,Alto LX BSIII,2006-01-01,160000,Medio
Maruti,Alto 800 VXI,2014-01-01,160000,Medio
Hyundai,EON D Lite Plus,2012-01-01,160000,Medio
Maruti,Eeco 5 STR With AC Plus HTR CNG,2012-01-01,160000,Medio
Chevrolet,Beat Diesel LS,2012-01-01,160000,Medio
Chevrolet,Beat Diesel,2012-01-01,160000,Medio
Hyundai,EON Era Plus,2013-01-01,160000,Medio
Hyundai,Accent GLE CNG,2009-01-01,160000,Medio
Chevrolet,Tavera Neo 3 10 Seats BSIV,2007-01-01,160000,Medio
Maruti,Alto 800 LXI,2017-01-01,160000,Medio
Chevrolet,Beat Diesel LS,2012-01-01,160000,Medio
Tata,Indigo LS BSII,2012-01-01,160000,Medio
Chevrolet,Aveo U-VA 1.2 LS,2008-01-01,160000,Medio
Toyota,Corolla AE,2006-01-01,160000,Medio
Hyundai,i10 Era 1.1,2008-01-01,160000,Medio
Hyundai,Verna CRDi,2009-01-01,160000,Medio
Maruti,Zen Estilo 1.1 LXI BSIII,2007-01-01,160000,Medio
Ford,Figo Diesel Titanium,2010-01-01,160000,Medio
Maruti,Wagon R LXI CNG,2011-01-01,160000,Medio
Hyundai,EON 1.0 Kappa Magna Plus,2015-01-01,160000,Medio
Chevrolet,Beat LS,2011-01-01,160000,Medio
Maruti,Alto LXi,2010-01-01,160000,Medio
Chevrolet,Beat Diesel,2012-01-01,160000,Medio
Tata,Manza Aura Safire BS IV,2010-01-01,160000,Medio
Maruti,Swift VXI BSIII,2006-01-01,160000,Medio
Tata,Indigo LS,2010-01-01,160000,Medio
Maruti,Swift 1.3 VXi,2005-01-01,160000,Medio
Hyundai,EON Era Plus,2013-01-01,160000,Medio
Nissan,Micra Diesel XV Premium,2011-01-01,160000,Medio
Chevrolet,Beat Diesel LS,2012-01-01,160000,Medio
Hyundai,EON 1.0 Kappa Magna Plus,2015-01-01,160000,Medio
Hyundai,EON Era Plus,2012-01-01,160000,Medio
Chevrolet,Beat Diesel,2012-01-01,160000,Medio
Maruti,Wagon R LX BS IV,2011-01-01,160000,Medio
Mahindra,Xylo E4,2010-01-01,160000,Medio
Chevrolet,Beat Diesel PS,2012-01-01,159000,Medio
Maruti,Wagon R LXI DUO BSIII,2009-01-01,155000,Medio
Maruti,Wagon R VXI BSIII,2004-01-01,155000,Medio
Maruti,Alto LX,2012-01-01,155000,Medio
Hyundai,i10 Magna 1.1,2008-01-01,155000,Medio
Hyundai,Santro Xing GLS,2010-01-01,155000,Medio
Mahindra,Jeep MM 775 XDB,2000-01-01,155000,Medio
Chevrolet,Beat LT,2012-01-01,155000,Medio
Hyundai,Verna CRDi,2007-01-01,155000,Medio
Maruti,Alto K10 VXI,2015-01-01,155000,Medio
Mahindra,Bolero SLX,2008-01-01,155000,Medio
Mahindra,Bolero SLX,2008-01-01,155000,Medio
Hyundai,Verna SX,2007-01-01,155000,Medio
Maruti,Alto 800 Base,2015-01-01,155000,Medio
Hyundai,Verna SX,2007-01-01,155000,Medio
Maruti,Alto LX,2011-01-01,151000,Medio
Maruti,Alto LXi,2009-01-01,151000,Medio
Hyundai,Santro Xing GLS,2009-01-01,150000,Medio
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,150000,Medio
Maruti,Alto LX,2006-01-01,150000,Medio
Maruti,Alto LXi BSIII,2010-01-01,150000,Medio
Hyundai,EON Sportz,2012-01-01,150000,Medio
Mahindra,Jeep MM 550 XDB,2002-01-01,150000,Medio
Hyundai,EON Sportz,2012-01-01,150000,Medio
Tata,Indica Vista Quadrajet LS,2012-01-01,150000,Medio
Hyundai,Santro Xing XL eRLX Euro III,2005-01-01,150000,Medio
Chevrolet,Beat LS,2011-01-01,150000,Medio
Maruti,Alto LXi,2009-01-01,150000,Medio
Maruti,Alto LXi,2011-01-01,150000,Medio
Hyundai,Santro Xing XS,2009-01-01,150000,Medio
Maruti,Swift 1.3 VXi,2008-01-01,150000,Medio
Toyota,Qualis FS B3,2001-01-01,150000,Medio
Ford,Fiesta 1.4 ZXi Duratec,2010-01-01,150000,Medio
Maruti,Wagon R LXI Minor,2009-01-01,150000,Medio
Chevrolet,Spark 1.0 LT BS3,2013-01-01,150000,Medio
Maruti,Wagon R VXI BSIII,2006-01-01,150000,Medio
Maruti,Ritz VDi,2011-01-01,150000,Medio
Maruti,Alto LXi,2006-01-01,150000,Medio
Hyundai,i10 Sportz 1.2,2008-01-01,150000,Medio
Ford,Fiesta 1.4 ZXi TDCi ABS,2009-01-01,150000,Medio
Ford,Figo Diesel Titanium,2011-01-01,150000,Medio
Hyundai,Santro Xing XS,2009-01-01,150000,Medio
Maruti,A-Star AT VXI,2012-01-01,150000,Medio
Ford,Figo Diesel Titanium,2011-01-01,150000,Medio
Tata,Indigo LS,2012-01-01,150000,Medio
Hyundai,EON Sportz,2012-01-01,150000,Medio
Maruti,Ritz VDi,2011-01-01,150000,Medio
Tata,New Safari DICOR 2.2 EX 4x2,2009-01-01,150000,Medio
Hyundai,Getz 1.3 GLS,2010-01-01,150000,Medio
Maruti,Alto LX,2009-01-01,150000,Medio
Hyundai,i10 Magna 1.2,2010-01-01,150000,Medio
Maruti,Wagon R LXI Minor,2009-01-01,150000,Medio
Tata,Indigo TDI,2010-01-01,150000,Medio
Mahindra,Jeep CL 500 MDI,1997-01-01,150000,Medio
Maruti,Swift Dzire LXi,2011-01-01,150000,Medio
Maruti,Swift Dzire VDi,2009-01-01,150000,Medio
Mahindra,Scorpio 1.99 S10,2015-01-01,150000,Medio
Mahindra,Renault Logan 1.5 DLX Diesel,2007-01-01,150000,Medio
Maruti,Alto LXi,2011-01-01,150000,Medio
Tata,Xenon XT EX 4X4,2010-01-01,150000,Medio
Hyundai,Verna XXi (Petrol),2007-01-01,150000,Medio
Maruti,Swift Dzire LXI Option,2014-01-01,150000,Medio
Tata,Indica Vista Quadrajet LX,2012-01-01,150000,Medio
Maruti,Swift VXi BSIV,2008-01-01,150000,Medio
Tata,Indigo GLX,2008-01-01,150000,Medio
Fiat,Grande Punto 1.3 Dynamic (Diesel),2010-01-01,150000,Medio
Maruti,Wagon R LXI Minor,2008-01-01,150000,Medio
Tata,Indigo CR4,2010-01-01,150000,Medio
Chevrolet,Beat Diesel LT,2012-01-01,150000,Medio
Ford,Fiesta Classic 1.4 Duratorq CLXI,2011-01-01,150000,Medio
Maruti,A-Star Vxi,2011-01-01,150000,Medio
Tata,Indica Vista Terra 1.4 TDI,2009-01-01,150000,Medio
Maruti,Omni MPI STD BSIV,2014-01-01,150000,Medio
Maruti,Alto 800 LXI,2016-01-01,150000,Medio
Maruti,Alto LXi,2012-01-01,150000,Medio
Hyundai,Santro Xing GL,2011-01-01,150000,Medio
Hyundai,i10 Magna 1.2 iTech SE,2009-01-01,150000,Medio
Maruti,Alto LXi,2009-01-01,150000,Medio
Tata,Indica Vista Aqua TDI BSIII,2009-01-01,150000,Medio
Tata,Indigo CR4,2011-01-01,150000,Medio
Hyundai,i10 Magna 1.1,2008-01-01,150000,Medio
Mahindra,Verito 1.5 D2 BSIII,2011-01-01,150000,Medio
Chevrolet,Tavera LS B3 7 Seats BSII,2005-01-01,150000,Medio
Mahindra,Verito 1.5 D4 BSIV,2012-01-01,150000,Medio
Maruti,Omni BSIII 8-STR W/ IMMOBILISER,2008-01-01,150000,Medio
Hyundai,Verna CRDi,2008-01-01,150000,Medio
Hyundai,Accent Executive,2011-01-01,150000,Medio
Tata,Indica Vista Aqua TDI BSIII,2009-01-01,150000,Medio
Tata,Indigo CR4,2011-01-01,150000,Medio
Chevrolet,Optra Magnum 2.0 LS,2009-01-01,150000,Medio
Hyundai,i10 Sportz 1.2,2008-01-01,150000,Medio
Chevrolet,Beat Diesel LT,2012-01-01,150000,Medio
Maruti,Alto LX,2009-01-01,150000,Medio
Maruti,Alto LXi,2011-01-01,150000,Medio
Maruti,Alto 800 VXI,2017-01-01,150000,Medio
Tata,Manza Aura (ABS) Safire BS IV,2010-01-01,150000,Medio
Tata,Indica Vista TDI LS,2013-01-01,150000,Medio
Maruti,Omni BSIII 8-STR W/ IMMOBILISER,2008-01-01,150000,Medio
Hyundai,Santro Xing XS,2008-01-01,150000,Medio
Maruti,Ritz VXI,2009-01-01,150000,Medio
Maruti,Alto LXi,2009-01-01,150000,Medio
Tata,Indica Vista Quadrajet LS,2012-01-01,150000,Medio
Chevrolet,Aveo 1.6 LT,2006-01-01,150000,Medio
Maruti,Alto 800 LX,2016-01-01,150000,Medio
Maruti,SX4 ZXI MT BSIV,2011-01-01,150000,Medio
Maruti,Alto LX,2012-01-01,150000,Medio
Ford,Figo Diesel Celebration Edition,2013-01-01,150000,Medio
Tata,Indica Vista Quadrajet LX,2011-01-01,149000,Medio
Maruti,Ritz VDi,2010-01-01,148000,Medio
Maruti,Ritz VDi,2010-01-01,148000,Medio
Hyundai,i10 Era 1.1 iTech SE,2011-01-01,147000,Medio
Maruti,Alto LX,2011-01-01,145000,Medio
Honda,City 1.3 EXI,2002-01-01,145000,Medio
Hyundai,Santro AT,2006-01-01,145000,Medio
Hyundai,Accent GLX,2010-01-01,145000,Medio
Tata,Indica Vista Terra TDI BSIII,2009-01-01,145000,Medio
Hyundai,Santro Xing XS eRLX Euro III,2006-01-01,145000,Medio
Maruti,Zen Estilo LXI Green (CNG),2010-01-01,145000,Medio
Maruti,Wagon R VXI Minor,2009-01-01,145000,Medio
Hyundai,Accent GLX,2008-01-01,145000,Medio
Hyundai,Santro Xing GL,2008-01-01,145000,Medio
Honda,City 1.3 EXI,2002-01-01,145000,Medio
Honda,City 1.3 EXI,2002-01-01,145000,Medio
Maruti,A-Star Lxi,2009-01-01,145000,Medio
Mahindra,Renault Logan 1.4 GLX Petrol,2008-01-01,145000,Medio
Hyundai,Accent GLE CNG,2010-01-01,145000,Medio
OpelCorsa,1.6Gls,2004-01-01,142000,Medio
Maruti,Wagon R LXI Minor,2007-01-01,140000,Medio
Maruti,Wagon R LXI Minor,2007-01-01,140000,Medio
Maruti,Alto LXi,2009-01-01,140000,Medio
Maruti,Alto LX,2012-01-01,140000,Medio
Maruti,Esteem Vxi - BSIII,2006-01-01,140000,Medio
Ford,Figo Diesel EXI,2011-01-01,140000,Medio
Chevrolet,Aveo U-VA 1.2 LS,2010-01-01,140000,Medio
Chevrolet,Spark 1.0 LS,2011-01-01,140000,Medio
Honda,City 1.5 V AT,2008-01-01,140000,Medio
Maruti,Zen Estilo VXI BSIII,2007-01-01,140000,Medio
Maruti,Zen Estilo Sports,2008-01-01,140000,Medio
Maruti,Zen Estilo LXI BS IV,2009-01-01,140000,Medio
Maruti,Alto LX,2008-01-01,140000,Medio
Maruti,Alto LXi,2010-01-01,140000,Medio
Maruti,Zen Estilo Sports,2008-01-01,140000,Medio
Hyundai,Santro Xing GLS,2009-01-01,140000,Medio
Maruti,Alto LX,2012-01-01,140000,Medio
Tata,Indigo LX,2011-01-01,140000,Medio
Hyundai,i10 Magna,2008-01-01,140000,Medio
Tata,Indigo LX,2011-01-01,140000,Medio
Chevrolet,Aveo 1.6 LT with ABS,2010-01-01,140000,Medio
Hyundai,Santro Xing XG,2005-01-01,140000,Medio
Hyundai,Santro Xing GLS,2009-01-01,140000,Medio
Hyundai,Accent Executive CNG,2010-01-01,140000,Medio
Maruti,Alto LXi,2009-01-01,140000,Medio
Maruti,Zen Estilo LXI BSIII,2008-01-01,140000,Medio
Tata,Indica Vista Terra Quadrajet 1.3L,2011-01-01,140000,Medio
Hyundai,i10 Era,2009-01-01,140000,Medio
Chevrolet,Tavera LT L1 7 Seats BSIII,2006-01-01,140000,Medio
Tata,Nano Twist XE,2014-01-01,140000,Medio
Maruti,Alto LX,2009-01-01,140000,Medio
Maruti,Alto LX BSIII,2007-01-01,140000,Medio
Honda,City 1.5 V AT,2008-01-01,140000,Medio
Maruti,Alto LXi,2009-01-01,140000,Medio
Maruti,Alto LX BSIII,2007-01-01,140000,Medio
Nissan,Micra Diesel XV Premium,2011-01-01,138000,Medio
Maruti,Alto K10 LXI,2015-01-01,138000,Medio
Maruti,Wagon R LXI Minor,2007-01-01,135000,Medio
Chevrolet,Spark 1.0 LS,2009-01-01,135000,Medio
Maruti,Zen Estilo LX BSIII,2007-01-01,135000,Medio
Hyundai,Santro GLS I - Euro II,2007-01-01,135000,Medio
Maruti,Alto LX,2011-01-01,135000,Medio
Maruti,Alto LXi,2011-01-01,135000,Medio
Maruti,Alto LXi BSIII,2006-01-01,135000,Medio
Chevrolet,Beat LT,2010-01-01,135000,Medio
Maruti,Alto K10 2010-2014 VXI,2011-01-01,135000,Medio
Tata,Indigo CR4,2012-01-01,135000,Medio
Tata,Indica Vista Aura 1.3 Quadrajet,2009-01-01,135000,Medio
Maruti,Alto LX BSIII,2007-01-01,135000,Medio
Tata,Indica Vista Aura 1.3 Quadrajet,2009-01-01,135000,Medio
Maruti,Alto LX,2011-01-01,135000,Medio
Maruti,Wagon R LXI Minor,2007-01-01,135000,Medio
Chevrolet,Spark 1.0 LS,2012-01-01,134000,Medio
Tata,Indica Vista Quadrajet LX,2011-01-01,133000,Medio
Tata,Indica Vista Quadrajet LX,2011-01-01,133000,Medio
Maruti,Alto LXi BSIII,2008-01-01,130000,Medio
Hyundai,Santro AT CNG,2005-01-01,130000,Medio
Hyundai,Santro Xing GLS CNG,2010-01-01,130000,Medio
Chevrolet,Beat Diesel LT,2011-01-01,130000,Medio
Chevrolet,Beat Diesel LS,2013-01-01,130000,Medio
Chevrolet,Spark 1.0 LS,2012-01-01,130000,Medio
Fiat,Punto 1.3 Emotion,2010-01-01,130000,Medio
Tata,Indigo LX Dicor,2009-01-01,130000,Medio
Maruti,Alto LXi BSIII,2009-01-01,130000,Medio
Hyundai,Getz GL,2006-01-01,130000,Medio
Tata,Indigo LX,2009-01-01,130000,Medio
Tata,Indigo LX Dicor,2009-01-01,130000,Medio
Ford,Figo Diesel EXI,2010-01-01,130000,Medio
Maruti,SX4 ZXI AT,2009-01-01,130000,Medio
Tata,Indica Vista Quadrajet VX,2012-01-01,130000,Medio
Maruti,Omni MPI STD BSIV,2015-01-01,130000,Medio
Maruti,Wagon R VXI,2004-01-01,130000,Medio
Chevrolet,Beat LT,2010-01-01,130000,Medio
Tata,Indigo LX,2012-01-01,130000,Medio
Maruti,Wagon R LX BSIII,2009-01-01,130000,Medio
Maruti,Wagon R LXI Minor,2007-01-01,130000,Medio
Ford,Ikon 1.4 TDCi DuraTorq,2009-01-01,130000,Medio
Ford,Figo Petrol ZXI,2012-01-01,130000,Medio
Maruti,SX4 ZXI AT,2009-01-01,130000,Medio
Chevrolet,Beat Diesel LS,2013-01-01,130000,Medio
Tata,Sumo Victa EX 7/9 Str BSII,2009-01-01,130000,Medio
Tata,Indigo GLS,2008-01-01,130000,Medio
Ford,Fiesta Classic 1.4 SXI Duratorq,2007-01-01,130000,Medio
Tata,Indigo CR4,2012-01-01,130000,Medio
Maruti,A-Star Vxi,2010-01-01,130000,Medio
Maruti,Zen Estilo VXI BSIV,2010-01-01,130000,Medio
Maruti,Zen Estilo VXI BSIV,2010-01-01,130000,Medio
Maruti,Zen Estilo 1.1 LXI BSIII,2008-01-01,130000,Medio
Chevrolet,Beat LT,2010-01-01,130000,Medio
Tata,Indigo CR4,2011-01-01,130000,Medio
Chevrolet,Beat Diesel PS,2012-01-01,130000,Medio
Maruti,Alto 800 LXI,2016-01-01,130000,Medio
Chevrolet,Beat Diesel LT,2011-01-01,130000,Medio
Chevrolet,Spark 1.0 LT,2011-01-01,130000,Medio
Maruti,Omni MPI STD BSIV,2015-01-01,130000,Medio
Ford,Figo Petrol LXI,2010-01-01,130000,Medio
Hyundai,Santro Xing XK eRLX EuroIII,2007-01-01,130000,Medio
Hyundai,Santro Xing GLS,2008-01-01,130000,Medio
Volkswagen,Polo Diesel Trendline 1.2L,2010-01-01,130000,Medio
Chevrolet,Aveo U-VA 1.2 LS,2009-01-01,130000,Medio
Chevrolet,Spark 1.0 LS,2012-01-01,130000,Medio
